black_ratio,edge_ratio,mean_intensity,std_intensity,center_x,center_y,contour_count,bbox_area,aspect_ratio,horizontal_density_std,vertical_density_std,cell_occupancy_count,cell_density_std,symmetry_score,label
0.00518798828125,0.015625,252.99395751953125,18.735646201454756,0.5581801470588236,0.4303308823529412,34,0.54052734375,0.7592592592592593,1.2886362931773068,1.0700273342741062,4,0.007297467013732441,0.0101318359375,0
0.00457763671875,0.0111083984375,253.4840087890625,16.537310979643056,0.66625,0.6302083333333334,16,0.44989013671875,0.5384615384615384,1.2532915646782874,1.2281041267310153,3,0.0089151033935499,0.0091552734375,0
0.01361083984375,0.1256103515625,243.7821044921875,39.802190421734174,0.37563060538116594,0.5189531950672646,17,0.6785888671875,1.0686274509803921,2.1551032956319633,1.9575418807381235,5,0.01883357416339371,0.0257568359375,0
0.010986328125,0.12750244140625,244.75115966796875,30.9455092201033,0.4382378472222222,0.5615885416666667,21,0.79266357421875,1.054054054054054,2.1845962870745708,1.4055553840030637,6,0.013726262496943942,0.02197265625,0
0.0223388671875,0.13116455078125,241.9600830078125,38.15975930055013,0.4420039275956284,0.44309255464480873,20,0.961181640625,1.0241935483870968,2.920119793668575,3.2276500134579336,9,0.023304562257896316,0.044677734375,0
0.01531982421875,0.12921142578125,243.24530029296875,41.17476651531236,0.4738234561752988,0.48406374501992033,29,0.68359375,1.12,2.4379882323534194,2.0440551903247988,5,0.020416693119758543,0.0303955078125,0
0.01763916015625,0.1190185546875,243.61053466796875,41.42397013346773,0.42947123702422146,0.400897491349481,16,0.734130859375,0.782258064516129,3.240963624424648,3.2935687657681827,6,0.02405366004466718,0.0328369140625,0
0.08673095703125,0.13336181640625,231.9693603515625,69.89722095860022,0.5108638282899367,0.5218760995777622,8,1.0,1.0,18.871622149634984,18.56990165721385,15,0.04216955121009818,0.1207275390625,0
0.0767822265625,0.12054443359375,234.8948974609375,66.5347658134807,0.5375285671701113,0.5082534280604134,6,1.0,1.0,18.768786161720076,19.150354669936924,15,0.05063770252564892,0.10302734375,0
0.02960205078125,0.1339111328125,237.23480224609375,45.90060414816942,0.5193621134020618,0.46156572164948456,21,0.86279296875,0.9193548387096774,4.17891347973295,4.09964240770994,7,0.03708964375406334,0.0513916015625,0
0.0867919921875,0.13800048828125,231.8785400390625,69.77393230507957,0.48929764416315047,0.47782612517580875,14,1.0,1.0,18.80044646037362,18.505165822260956,16,0.03902261605223932,0.123779296875,0
0.0218505859375,0.12548828125,242.3692626953125,44.17801511029313,0.4713468924581006,0.5546438547486033,19,0.80718994140625,1.0,2.3430728188374768,3.197556134671446,9,0.02120758704600558,0.043212890625,0
0.022705078125,0.12921142578125,242.02117919921875,38.179265979821125,0.4835979502688172,0.38333753360215056,18,0.7181396484375,1.0471698113207548,4.2101764734390885,3.083315737562405,6,0.03259894494765804,0.044921875,0
0.0091552734375,0.11138916015625,245.82958984375,35.71297748942108,0.5068229166666667,0.63953125,16,0.83453369140625,1.0707964601769913,1.5212524393982085,1.8333259351176485,4,0.014918071002315103,0.017822265625,0
0.01416015625,0.118896484375,244.37274169921875,39.56922017436905,0.5955684267241379,0.5387594288793104,16,0.68280029296875,1.1414141414141414,2.6390990413396764,3.1862742741327215,5,0.02104713092016827,0.0283203125,0
0.0147705078125,0.11920166015625,244.06109619140625,40.20692467918604,0.6531185433884298,0.5306689049586777,16,0.828369140625,1.0086206896551724,2.625697451987757,3.359302324795284,5,0.022088655933989145,0.029541015625,0
0.0770263671875,0.12518310546875,234.42041015625,66.9394732539723,0.5207817452456418,0.49731329239302696,7,1.0,1.0,19.127750772356247,18.716943516754412,16,0.041318050952284094,0.101318359375,0
0.01910400390625,0.12945556640625,242.17010498046875,43.796286144127286,0.4163089057507987,0.43363119009584666,23,0.724609375,1.0566037735849056,3.18641793827234,2.8168260999471992,7,0.024842358316272954,0.0382080078125,0
0.0169677734375,0.12811279296875,243.10931396484375,41.67112451480262,0.409144559352518,0.3149730215827338,21,0.8544921875,1.1160714285714286,3.059588858715334,2.6401626814223023,6,0.021663611697965598,0.03369140625,0
0.0877685546875,0.1348876953125,230.8740234375,71.28233058299371,0.4552220966620306,0.5548396210013908,11,1.0,1.0,19.076525321959842,18.570593511231003,15,0.042607785314513286,0.124267578125,0
0.0885009765625,0.140869140625,230.6641845703125,71.27243784902055,0.4601508620689655,0.4600592672413793,28,1.0,1.0,19.088244654351406,18.778357462365417,16,0.037027167566022944,0.124267578125,0
0.02203369140625,0.12872314453125,241.7510986328125,45.35294462540828,0.4551376385041551,0.5758093836565097,21,0.8997802734375,1.0769230769230769,4.2618100500073615,2.9273323867206726,5,0.031685594697060386,0.0440673828125,0
0.023681640625,0.129638671875,241.986572265625,38.647155172134916,0.5935687822164949,0.6158988402061856,22,0.73553466796875,1.1359223300970873,4.782679524858424,2.9018784325846596,8,0.028927315948800176,0.046630859375,0
0.01324462890625,0.11920166015625,244.396484375,38.960830532284355,0.5070204493087558,0.32837701612903225,16,0.600830078125,1.1630434782608696,2.5296942557043827,2.2863678678952235,5,0.020306186428422593,0.0255126953125,0
