accuracy,loss,val_accuracy,val_loss
0.0,0.9737395644187927,0.0,0.46925193071365356
0.24861110746860504,0.2561242878437042,0.48750001192092896,0.013939945958554745
0.36250001192092896,0.13350816071033478,0.5,0.0
0.36250001192092896,0.13105730712413788,0.5,0.0
0.35277777910232544,0.13851255178451538,0.5,0.0
0.3513889014720917,0.13829107582569122,0.4958333373069763,0.006077587138861418
